nces_id,state,name,phone,website,street,city,zip_state,zip,lea_type,status
2925450,MO,POPLAR BLUFF R-I,(573)785-7751,http://WWW.POPLARBLUFFSCHOOLS.NET,1110 N WESTWOOD BLVD,POPLAR BLUFF,MO,63901,Regular public school district that is not a component of a supervisory union,Open
2925500,MO,POTOSI R-III,(573)438-5485,http://potosir3.org,400 North Mine,Potosi,MO,63664,Regular public school district that is not a component of a supervisory union,Open
2925530,MO,PRAIRIE HOME R-V,(660)841-5296,http://WWW.PRAIRIEHOME.K12.MO.US,301 HWY DRIVE,PRAIRIE HOME,MO,65068,Regular public school district that is not a component of a supervisory union,Open
2925590,MO,PRINCETON R-V,(660)748-3211,http://TIGERTOWN.K12.MO.US,1008 E COLEMAN,PRINCETON,MO,64673,Regular public school district that is not a component of a supervisory union,Open
2925620,MO,PURDY R-II,(417)442-3216,http://PURDYK12.COM/,PO BOX 248,PURDY,MO,65734,Regular public school district that is not a component of a supervisory union,Open
2925640,MO,PUTNAM CO. R-I,(660)947-3361,http://WWW.PUTNAMCOUNTYR1.NET,803 S 20TH,UNIONVILLE,MO,63565,Regular public school district that is not a component of a supervisory union,Open
2925650,MO,PUXICO R-VIII,(573)222-3762,http://WWW.PUXICO.K12.MO.US,481 N. BEDFORD ST.,PUXICO,MO,63960,Regular public school district that is not a component of a supervisory union,Open
2925710,MO,RALLS CO. R-II,(573)267-3397,http://RALLSR2.K12.MO.US/,21622 HWY 19,CENTER,MO,63436,Regular public school district that is not a component of a supervisory union,Open
2926040,MO,RAYMONDVILLE R-VII,(417)457-6237,http://RVILLE.K12.MO.US,PO BOX 10,RAYMONDVILLE,MO,65555,Regular public school district that is not a component of a supervisory union,Open
2926070,MO,RAYTOWN C-2,(816)268-7000,http://WWW.RAYTOWNSCHOOLS.ORG,6608 RAYTOWN RD,RAYTOWN,MO,64133,Regular public school district that is not a component of a supervisory union,Open
2926160,MO,REEDS SPRING R-IV,(417)272-8173,http://WWW.RS-WOLVES.COM,20281 STATE HWY 413,REEDS SPRING,MO,65737,Regular public school district that is not a component of a supervisory union,Open
2926190,MO,RENICK R-V,(660)263-4886,http://renick.k12.mo.us,PO BOX 37,RENICK,MO,65278,Regular public school district that is not a component of a supervisory union,Open
2926220,MO,REPUBLIC R-III,(417)732-3605,http://WWW.REPUBLICSCHOOLS.ORG,636 N. Main Ave.,REPUBLIC,MO,65738,Regular public school district that is not a component of a supervisory union,Open
2926310,MO,RICH HILL R-IV,(417)395-4191,http://www.richhill.k12.mo.us,703 N. 3rd Street,Rich Hill,MO,64779,Regular public school district that is not a component of a supervisory union,Open
2926370,MO,RICHARDS R-V,(417)256-5239,http://RICHARDSSCHOOL.K12.MO.US/,3461 COUNTY RD 1710,WEST PLAINS,MO,65775,Regular public school district that is not a component of a supervisory union,Open
2926400,MO,RICHLAND R-I,(573)283-5332,http://WWW.RICHLAND.K12.MO.US/,ESSEX< MO.,ESSEX,MO,63846,Regular public school district that is not a component of a supervisory union,Open
2926430,MO,RICHLAND R-IV,(573)765-3241,http://WWW.RICHLANDBEARS.US,714 E JEFFERSON,RICHLAND,MO,65556,Regular public school district that is not a component of a supervisory union,Open
2926480,MO,RICHMOND R-XVI,(816)776-6912,http://www.richmondspartans.org,1017 E. MAIN STREET,RICHMOND,MO,64085,Regular public school district that is not a component of a supervisory union,Open
2926490,MO,RIDGEWAY R-V,(660)872-6813,http://N/A,305 MAIN ST,RIDGEWAY,MO,64481,Regular public school district that is not a component of a supervisory union,Open
2926550,MO,RIPLEY CO. R-III,(573)255-3213,http://ripleyr3.k12.mo.us,11111 State Highway 142W,GATEWOOD,MO,63942,Regular public school district that is not a component of a supervisory union,Open
2926580,MO,RIPLEY CO. R-IV,(573)996-7118,http://lonestarschool.org,3277 US HIGHWAY 160 W,Doniphan,MO,63935,Regular public school district that is not a component of a supervisory union,Open
2926610,MO,RISCO R-II,(573)396-5568,http://WWW.RISCO.K12.MO.US/,PO BOX 17,RISCO,MO,63874,Regular public school district that is not a component of a supervisory union,Open
2926640,MO,RITENOUR,(314)493-6010,http://www.ritenourschools.org,2420 WOODSON RD,ST LOUIS,MO,63114,Regular public school district that is not a component of a supervisory union,Open
2926670,MO,RIVERVIEW GARDENS,(314)869-2505,http://www.rgsd.k12.mo.us,1370 Northumberland Dr,ST LOUIS,MO,63137,Regular public school district that is not a component of a supervisory union,Open
2926760,MO,SPECL. SCH. DST. ST. LOUIS CO.,(314)989-8100,http://WWW.SSDMO.ORG,12110 CLAYTON RD,TOWN & COUNTRY,MO,63131,Regular public school district that is not a component of a supervisory union,Open
2926790,MO,ROCK PORT R-II,(660)744-6298,http://rockport.k12.mo.us/homepage1/frontpage.html,600 S Nebraska Street,Rock Port,MO,64482,Regular public school district that is not a component of a supervisory union,Open
2926850,MO,ROCKWOOD R-VI,(636)733-2000,http://www.rsdmo.org,111 E NORTH ST,EUREKA,MO,63025,Regular public school district that is not a component of a supervisory union,Open
2926890,MO,ROLLA 31,(573)458-0100,http://rolla31.org,500A FORUM DR,ROLLA,MO,65401,Regular public school district that is not a component of a supervisory union,Open
2926940,MO,ROSCOE C-1,(417)646-2376,http://none,1515 SW 300 RD,OSCEOLA,MO,64776,Regular public school district that is not a component of a supervisory union,Open
2926970,MO,COLE CO. R-I,(573)782-3534,http://coler1indians.socs.net/,13600 RTE C,RUSSELLVILLE,MO,65074,Regular public school district that is not a component of a supervisory union,Open
2927060,MO,ST. JOSEPH,(816)671-4000,http://www.sjsd.k12.mo.us,1415 North 26th Street,ST JOSEPH,MO,64506,Regular public school district that is not a component of a supervisory union,Open
2927090,MO,SALEM R-80,(573)729-6642,http://www.salemr80.org,1409 WEST ROLLA ROAD,SALEM,MO,65560,Regular public school district that is not a component of a supervisory union,Open
2927330,MO,HARDEMAN R-X,(660)837-3400,http://www.hardemanschool.com,21051 HWY D,MARSHALL,MO,65340,Regular public school district that is not a component of a supervisory union,Open
2927450,MO,OREARVILLE R-IV,(660)529-2481,http://www.orearvilletigers.k12.mo.us/,32524 E HIGHWAY P,SLATER,MO,65349,Regular public school district that is not a component of a supervisory union,Open
2927520,MO,SALISBURY R-IV,(660)388-6699,http://www.salisbury.k12.mo.us,1000 S MAPLE AVE,SALISBURY,MO,65281,Regular public school district that is not a component of a supervisory union,Open
2927540,MO,SARCOXIE R-II,(417)548-3134,http://WWW.SARCOXIE.K12.MO.US,101 S 17TH ST,SARCOXIE,MO,64862,Regular public school district that is not a component of a supervisory union,Open
2927570,MO,SAVANNAH R-III,(816)324-3144,http://WWW.SAVANNAHR3.COM,408 W MARKET ST,SAVANNAH,MO,64485,Regular public school district that is not a component of a supervisory union,Open
2927600,MO,NORTHEAST VERNON CO. R-I,(417)465-2221,http://sites.google.com/nevc.k12.mo.us/nevc/Home,216 E LESLIE AVE,WALKER,MO,64790,Regular public school district that is not a component of a supervisory union,Open
2927630,MO,SCHOOL OF THE OSAGE,(573)365-4091,http://osageschools.org/,PO BOX 1960,LAKE OZARK,MO,65049,Regular public school district that is not a component of a supervisory union,Open
2927660,MO,SCHUYLER CO. R-I,(660)956-4125,http://SCHUYLER.K12.MO.US,21701 US Hwy 63 Queen City MO,QUEEN CITY,MO,63561,Regular public school district that is not a component of a supervisory union,Open
2927830,MO,SEDALIA 200,(660)829-6450,http://www.sedalia200.org,2806 MATTHEW DR,SEDALIA,MO,65301,Regular public school district that is not a component of a supervisory union,Open
2927870,MO,SENATH-HORNERSVILLE C-8,(573)738-2669,http://www.shslions.org,PO BOX 370,SENATH,MO,63876,Regular public school district that is not a component of a supervisory union,Open
2927900,MO,SENECA R-VII,(417)776-3426,http://www.senecar7.com,914 Frisco Street,SENECA,MO,64865,Regular public school district that is not a component of a supervisory union,Open
2927930,MO,SEYMOUR R-II,(417)935-2287,http://WWW.SEYMOURSCHOOL.NET/,416 E CLINTON AVE,SEYMOUR,MO,65746,Regular public school district that is not a component of a supervisory union,Open
2928080,MO,SHAWNEE R-III,(660)885-3620,http://shawnee.k12.mo.us,11913 N HIGHWAY 13,CHILHOWEE,MO,64733,Regular public school district that is not a component of a supervisory union,Open
2928110,MO,SHELBY CO. R-IV,(573)588-4961,http://WWW.CARDINALS.K12.MO.US/,4154 HWY 36,SHELBINA,MO,63468,Regular public school district that is not a component of a supervisory union,Open
2928140,MO,NORTH SHELBY,(573)633-2410,http://www.nshelby.k12.mo.us,3071 HWY 15,SHELBYVILLE,MO,63469,Regular public school district that is not a component of a supervisory union,Open
2928170,MO,SHELDON R-VIII,(417)884-5113,http://www.sheldon.k12.mo.us,100 E GENE LATHROP DR,SHELDON,MO,64784,Regular public school district that is not a component of a supervisory union,Open
2928200,MO,SHELL KNOB 78,(417)858-6743,http://SKS.K12.MO.US,24400 STATE HWY 39,SHELL KNOB,MO,65747,Regular public school district that is not a component of a supervisory union,Open
2928260,MO,SIKESTON R-6,(573)472-2581,http://www.sikestonr6.org,1002 Virginia Street,SIKESTON,MO,63801,Regular public school district that is not a component of a supervisory union,Open
2928290,MO,SILEX R-I,(573)384-5227,http://www.silex.k12.mo.us,PO BOX 46,SILEX,MO,63377,Regular public school district that is not a component of a supervisory union,Open
2928360,MO,SLATER,(660)529-2278,http://WWW.SLATERSCHOOLS.NET,515 N ELM,SLATER,MO,65349,Regular public school district that is not a component of a supervisory union,Open
2928380,MO,SMITHTON R-VI,(660)343-5316,http://SMITHTON.K12.MO.US/,505 S MYRTLE,SMITHTON,MO,65350,Regular public school district that is not a component of a supervisory union,Open
2928410,MO,SMITHVILLE R-II,(816)532-0406,http://WWW.SMITHVILLESCHOOLDISTRICT.NET,655 S COMMERCIAL,SMITHVILLE,MO,64089,Regular public school district that is not a component of a supervisory union,Open
2928430,MO,SOUTH CALLAWAY CO. R-II,(573)676-5225,http://www.sc.k12.mo.us,10135 STATE RD C,MOKANE,MO,65059,Regular public school district that is not a component of a supervisory union,Open
2928470,MO,SOUTH IRON CO. R-I,(573)598-4241,http://www.sipanthers.k12.mo.us,210 SCHOOL STREET,ANNAPOLIS,MO,63620,Regular public school district that is not a component of a supervisory union,Open
2928500,MO,SOUTH NODAWAY CO. R-IV,(660)652-3221,http://WWW.SOUTHNODAWAY.K12.MO.US,209 MOREHOUSE,BARNARD,MO,64423,Regular public school district that is not a component of a supervisory union,Open
2928530,MO,SOUTH PEMISCOT CO. R-V,(573)695-4426,http://SOUTHPEMISCOT.COM,611 BEASLEY ROAD,STEELE,MO,63877,Regular public school district that is not a component of a supervisory union,Open
2928560,MO,SOUTHERN BOONE CO. R-I,(573)657-2147,http://www.sbschools.us/,5275 W Red Tail Dr,ASHLAND,MO,65010,Regular public school district that is not a component of a supervisory union,Open
2928590,MO,SOUTHERN REYNOLDS CO. R-II,(573)663-3591,http://www.ewhippets.com,ONE SCHOOL ST,ELLINGTON,MO,63638,Regular public school district that is not a component of a supervisory union,Open
2928620,MO,SOUTHLAND C-9,(573)654-3574,http://southland.k12.mo.us,500 S MAIN,CARDWELL,MO,63829,Regular public school district that is not a component of a supervisory union,Open
2928680,MO,SOUTHWEST LIVINGSTON CO. R-I,(660)738-4433,http://southwestr1.org,4944 HWY DD,LUDLOW,MO,64656,Regular public school district that is not a component of a supervisory union,Open
2928710,MO,SOUTHWEST R-V,(417)826-5410,http://www.swr5.net,529 E PINEVILLE ROAD,WASHBURN,MO,65772,Regular public school district that is not a component of a supervisory union,Open
2928740,MO,SPARTA R-III,(417)634-4284,http://www.spartaschools.net,PO BOX 160,SPARTA,MO,65753,Regular public school district that is not a component of a supervisory union,Open
2928770,MO,SPICKARD R-II,(660)485-6121,http://www.spickard.k12.mo.us/,105 N 4TH ST,SPICKARD,MO,64679,Regular public school district that is not a component of a supervisory union,Open
2928800,MO,SPOKANE R-VII,(417)443-2200,http://www.spokane.k12.mo.us,PO Box 220,Highlandville,MO,65669,Regular public school district that is not a component of a supervisory union,Open
2928860,MO,SPRINGFIELD R-XII,(417)523-0000,https://www.sps.org,1359 E. ST. LOUIS,SPRINGFIELD,MO,65802,Regular public school district that is not a component of a supervisory union,Open
2928920,MO,ST. CHARLES R-VI,(636)443-4000,http://mo01910164.schoolwires.net/,400 N SIXTH STREET,ST CHARLES,MO,63301,Regular public school district that is not a component of a supervisory union,Open
2928950,MO,FRANCIS HOWELL R-III,(636)851-4000,http://www.fhsdschools.org,801 CORPORATE CENTRE DRIVE,O'FALLON,MO,63368,Regular public school district that is not a component of a supervisory union,Open
2929100,MO,ST. CLAIR R-XIII,(636)629-3500,http://stcmo.org,905 BARDOT ST,ST CLAIR,MO,63077,Regular public school district that is not a component of a supervisory union,Open
2929130,MO,ST. ELIZABETH R-IV,(573)493-2246,http://STE.K12.MO.US,PO BOX 68,ST ELIZABETH,MO,65075,Regular public school district that is not a component of a supervisory union,Open
2929170,MO,CENTRAL R-III,(573)431-2616,http://www.centralr3.org,200 HIGH ST,PARK HILLS,MO,63601,Regular public school district that is not a component of a supervisory union,Open
2929250,MO,ST. JAMES R-I,(573)265-2300,http://stjschools.org,122 E SCIOTO ST,ST JAMES,MO,65559,Regular public school district that is not a component of a supervisory union,Open
2929280,MO,ST. LOUIS CITY,(314)231-3720,http://www.slps.org,801 N 11TH ST,ST LOUIS,MO,63101,Regular public school district that is not a component of a supervisory union,Open
2929340,MO,STANBERRY R-II,(660)783-2136,http://sr2.k12.mo.us,610 N PARK ST,STANBERRY,MO,64489,Regular public school district that is not a component of a supervisory union,Open
2929370,MO,STE. GENEVIEVE CO. R-II,(573)883-4500,http://www.sgdragons.org,375 N FIFTH STREET,STE GENEVIEVE,MO,63670,Regular public school district that is not a component of a supervisory union,Open
2929430,MO,STEELVILLE R-III,(573)775-2175,http://steelville.k12.mo.us,PO BOX 339,Steelville,MO,65565,Regular public school district that is not a component of a supervisory union,Open
2929490,MO,STEWARTSVILLE C-2,(816)669-3792,http://www.stewartsville.k12.mo.us,902 BUCHANAN STREET,STEWARTSVILLE,MO,64490,Regular public school district that is not a component of a supervisory union,Open
2929520,MO,STOCKTON R-I,(417)276-5143,http://WWW.STOCKTON.K12.MO.US,PO BOX 190,STOCKTON,MO,65785,Regular public school district that is not a component of a supervisory union,Open
2929580,MO,STOUTLAND R-II,(417)286-3711,http://www.stoutlandschools.com,7584 STATE RD T,STOUTLAND,MO,65567,Regular public school district that is not a component of a supervisory union,Open
2929610,MO,MORGAN CO. R-I,(573)377-2217,http://www.mcr1.us,701 N OAK ST,STOVER,MO,65078,Regular public school district that is not a component of a supervisory union,Open
2929640,MO,STRAFFORD R-VI,(417)736-7000,http://WWW.STRAFFORDSCHOOLS.NET,201 W MCCABE,STRAFFORD,MO,65757,Regular public school district that is not a component of a supervisory union,Open
2929670,MO,STRASBURG C-3,(816)680-3333,http://www.strasburg.k12.mo.us,608 West State Rt E Highway,STRASBURG,MO,64090,Regular public school district that is not a component of a supervisory union,Open
2929700,MO,STURGEON R-V,(573)687-3515,http://sturgeon.k12.mo.us,210 W PATTON,STURGEON,MO,65284,Regular public school district that is not a component of a supervisory union,Open
2929730,MO,SUCCESS R-VI,(417)967-2597,http://www.success.k12.mo.us,10341 HWY 17,SUCCESS,MO,65570,Regular public school district that is not a component of a supervisory union,Open
2929760,MO,SULLIVAN,(573)468-5171,http://www.sullivaneagles.org,138 TAYLOR ST,SULLIVAN,MO,63080,Regular public school district that is not a component of a supervisory union,Open
